#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2014 01 01 22 30 138  5.0  7.9 99.00 99.00 99.00 999 1007.6  26.2  28.8 999.0 99.0 99.00
2014 01 01 22 36 127  3.7  9.5 99.00 99.00 99.00 999 1007.6  26.1  28.7 999.0 99.0 99.00
2014 01 01 22 42 149  4.3  7.2 99.00 99.00 99.00 999 1007.5  26.2  28.8 999.0 99.0 99.00
2014 01 01 22 48 162  3.0  6.2 99.00 99.00 99.00 999 1007.6  26.3  28.8 999.0 99.0 99.00
2014 01 01 22 54 137  5.0  8.8 99.00 99.00 99.00 999 1007.5  26.3  28.6 999.0 99.0 99.00
2014 01 01 23 00 144  5.2  8.1 99.00 99.00 99.00 999 1007.4  26.4  28.7 999.0 99.0 99.00
2014 01 01 23 06 129  3.0 12.8 99.00 99.00 99.00 999 1007.4  26.5  28.6 999.0 99.0 99.00
2014 01 01 23 12 137  5.3 10.2 99.00 99.00 99.00 999 1007.3  26.5  28.8 999.0 99.0 99.00
2014 01 01 23 18 178  3.4  6.5 99.00 99.00 99.00 999 1007.2  26.6  28.8 999.0 99.0 99.00
2014 01 01 23 24 130  4.8  8.5 99.00 99.00 99.00 999 1007.1  26.7  28.9 999.0 99.0 99.00
2014 01 01 23 30 123  3.8 12.4 99.00 99.00 99.00 999 1007.2  26.8  28.9 999.0 99.0 99.00
2014 01 01 23 36 159  2.9  9.0 99.00 99.00 99.00 999 1007.2  26.9  28.9 999.0 99.0 99.00
2014 01 01 23 42 121  5.9  8.9 99.00 99.00 99.00 999 1007.2  27.0  28.8 999.0 99.0 99.00
2014 01 01 23 48 166  4.4  6.7 99.00 99.00 99.00 999 1007.2  27.1  28.8 999.0 99.0 99.00
2014 01 01 23 54 164  2.4  7.2 99.00 99.00 99.00 999 1007.1  27.3  28.8 999.0 99.0 99.00
2014 01 02 00 00 143  7.6 12.3 99.00 99.00 99.00 999 1006.9  27.4  28.8 999.0 99.0 99.00
2014 01 02 00 06 149  3.3  6.1 99.00 99.00 99.00 999 1007.0  26.7  28.9 999.0 99.0 99.00
2014 01 02 00 12 188  3.6  5.8 99.00 99.00 99.00 999 1007.1  26.1  28.8 999.0 99.0 99.00
2014 01 02 00 18 203  4.6  6.3 99.00 99.00 99.00 999 1007.0  26.2  28.8 999.0 99.0 99.00
2014 01 02 00 24 194  2.8  5.4 99.00 99.00 99.00 999 1007.0  25.9  28.9 999.0 99.0 99.00
2014 01 02 00 30 196  4.3  6.5 99.00 99.00 99.00 999 1006.9  25.9  28.9 999.0 99.0 99.00
2014 01 02 00 36 158  3.1  9.1 99.00 99.00 99.00 999 1006.9  25.7  28.9 999.0 99.0 99.00
2014 01 02 00 42  96  4.6  8.2 99.00 99.00 99.00 999 1007.0  26.2  28.9 999.0 99.0 99.00
2014 01 02 00 48 104  5.2  8.5 99.00 99.00 99.00 999 1006.8  26.2  28.9 999.0 99.0 99.00
2014 01 02 00 54 125  4.8  7.9 99.00 99.00 99.00 999 1006.8  26.4  28.9 999.0 99.0 99.00
2014 01 02 01 00 146  3.6  7.7 99.00 99.00 99.00 999 1006.8  26.2  28.8 999.0 99.0 99.00
2014 01 02 01 06 128  5.4  7.3 99.00 99.00 99.00 999 1006.6  26.3  28.9 999.0 99.0 99.00
2014 01 02 01 12 143  5.6 10.0 99.00 99.00 99.00 999 1006.7  26.4  28.9 999.0 99.0 99.00
2014 01 02 01 18 205  2.1  6.1 99.00 99.00 99.00 999 1006.8  26.3  28.9 999.0 99.0 99.00
2014 01 02 01 24  93  2.8  7.8 99.00 99.00 99.00 999 1006.6  26.3  28.9 999.0 99.0 99.00
2014 01 02 01 30 164  2.6  4.0 99.00 99.00 99.00 999 1006.4  25.8  28.9 999.0 99.0 99.00
2014 01 02 01 36 106  1.8  5.0 99.00 99.00 99.00 999 1006.5  25.9  29.0 999.0 99.0 99.00
2014 01 02 01 42 109  5.1  8.0 99.00 99.00 99.00 999 1006.2  26.1  29.0 999.0 99.0 99.00
2014 01 02 01 48 177  2.3  7.2 99.00 99.00 99.00 999 1006.3  25.8  28.9 999.0 99.0 99.00
2014 01 02 01 54 203  2.7  5.8 99.00 99.00 99.00 999 1006.3  25.7  29.0 999.0 99.0 99.00
2014 01 02 02 00  50  1.9  6.2 99.00 99.00 99.00 999 1006.3  25.9  28.9 999.0 99.0 99.00
2014 01 02 02 06 169  2.9  6.2 99.00 99.00 99.00 999 1006.2  25.8  29.1 999.0 99.0 99.00
2014 01 02 02 12 163  2.4  5.3 99.00 99.00 99.00 999 1006.3  25.7  29.0 999.0 99.0 99.00
2014 01 02 02 18 188  4.3  8.3 99.00 99.00 99.00 999 1006.2  26.0  29.1 999.0 99.0 99.00
2014 01 02 02 24 156  3.5  5.2 99.00 99.00 99.00 999 1006.1  26.0  29.1 999.0 99.0 99.00
2014 01 02 02 30 119  5.7  8.4 99.00 99.00 99.00 999 1006.0  26.1  29.2 999.0 99.0 99.00
2014 01 02 02 36 175  4.2  7.7 99.00 99.00 99.00 999 1005.9  26.1  29.2 999.0 99.0 99.00
2014 01 02 02 42 145  4.1  7.8 99.00 99.00 99.00 999 1005.9  25.9  29.1 999.0 99.0 99.00
2014 01 02 02 48 159  2.8  5.2 99.00 99.00 99.00 999 1005.9  25.8  29.2 999.0 99.0 99.00
2014 01 02 02 54 147  2.3  6.1 99.00 99.00 99.00 999 1005.9  25.7  29.2 999.0 99.0 99.00
2014 01 02 03 00 184  3.8  6.0 99.00 99.00 99.00 999 1005.7  25.6  29.3 999.0 99.0 99.00
2014 01 02 03 06 173  3.9  6.0 99.00 99.00 99.00 999 1005.8  25.7  29.3 999.0 99.0 99.00
2014 01 02 03 12 183  3.3  6.1 99.00 99.00 99.00 999 1005.7  25.8  29.3 999.0 99.0 99.00
2014 01 02 03 18 133  6.5  9.7 99.00 99.00 99.00 999 1005.6  25.9  29.3 999.0 99.0 99.00
2014 01 02 03 24 136  5.8  9.9 99.00 99.00 99.00 999 1005.7  25.9  29.3 999.0 99.0 99.00
2014 01 02 03 30 158  4.3  9.9 99.00 99.00 99.00 999 1005.8  25.9  29.3 999.0 99.0 99.00
2014 01 02 03 54 190  3.3  4.8 99.00 99.00 99.00 999 1006.0  25.8  29.3 999.0 99.0 99.00
2014 01 02 04 00 210  3.8  8.6 99.00 99.00 99.00 999 1006.2  25.9  29.3 999.0 99.0 99.00
2014 01 02 04 06 193  2.9  6.6 99.00 99.00 99.00 999 1006.3  26.2  29.3 999.0 99.0 99.00
2014 01 02 04 12 144  2.0  6.0 99.00 99.00 99.00 999 1006.3  26.4  29.3 999.0 99.0 99.00
2014 01 02 04 18 164  3.7  5.8 99.00 99.00 99.00 999 1006.4  26.1  29.3 999.0 99.0 99.00
2014 01 02 04 24 150  2.3  5.6 99.00 99.00 99.00 999 1006.4  26.5  29.3 999.0 99.0 99.00
2014 01 02 04 30 184  3.1  8.2 99.00 99.00 99.00 999 1006.5  26.7  29.2 999.0 99.0 99.00
2014 01 02 04 36 219  2.6  6.8 99.00 99.00 99.00 999 1006.4  26.4  29.3 999.0 99.0 99.00
2014 01 02 04 42 187  1.9  6.0 99.00 99.00 99.00 999 1006.6  26.4  29.2 999.0 99.0 99.00
2014 01 02 04 48 139  3.8  9.8 99.00 99.00 99.00 999 1006.6  26.7  29.2 999.0 99.0 99.00
2014 01 02 04 54 130  5.1  9.8 99.00 99.00 99.00 999 1006.8  26.8  29.3 999.0 99.0 99.00
2014 01 02 05 00 180  3.4  8.1 99.00 99.00 99.00 999 1006.8  26.7  29.3 999.0 99.0 99.00
2014 01 02 05 06 178  4.4  7.8 99.00 99.00 99.00 999 1006.8  26.9  29.3 999.0 99.0 99.00
2014 01 02 05 12 121  5.3 11.3 99.00 99.00 99.00 999 1006.9  26.9  29.3 999.0 99.0 99.00
2014 01 02 05 18 128  3.4  8.5 99.00 99.00 99.00 999 1007.0  27.0  29.3 999.0 99.0 99.00
2014 01 02 05 24 120  2.8  8.9 99.00 99.00 99.00 999 1007.0  27.0  29.3 999.0 99.0 99.00
2014 01 02 05 30 116  3.0  6.2 99.00 99.00 99.00 999 1007.0  26.9  29.3 999.0 99.0 99.00
2014 01 02 05 36 183  2.7  4.5 99.00 99.00 99.00 999 1007.0  26.8  29.2 999.0 99.0 99.00
2014 01 02 05 42 163  5.1  7.5 99.00 99.00 99.00 999 1007.0  27.0  29.2 999.0 99.0 99.00
2014 01 02 05 48 132  3.3  9.5 99.00 99.00 99.00 999 1007.1  26.9  29.1 999.0 99.0 99.00
2014 01 02 05 54 161  5.2  9.6 99.00 99.00 99.00 999 1007.1  27.2  29.1 999.0 99.0 99.00
2014 01 02 06 00 173  3.2  9.1 99.00 99.00 99.00 999 1007.2  27.1  29.2 999.0 99.0 99.00
2014 01 02 06 06 144  4.3  9.2 99.00 99.00 99.00 999 1007.1  27.1  29.2 999.0 99.0 99.00
2014 01 02 06 12 129  6.1  9.1 99.00 99.00 99.00 999 1007.2  27.4  29.2 999.0 99.0 99.00
2014 01 02 06 18 105  4.8 11.0 99.00 99.00 99.00 999 1007.2  27.5  29.3 999.0 99.0 99.00
2014 01 02 06 24 120  4.2 12.6 99.00 99.00 99.00 999 1007.3  27.5  29.3 999.0 99.0 99.00
2014 01 02 06 30 117  6.5 11.7 99.00 99.00 99.00 999 1007.3  27.6  29.3 999.0 99.0 99.00
2014 01 02 06 36 120  6.5  9.0 99.00 99.00 99.00 999 1007.4  27.5  29.3 999.0 99.0 99.00
2014 01 02 06 42  98  7.2 12.2 99.00 99.00 99.00 999 1007.6  27.7  29.3 999.0 99.0 99.00
2014 01 02 06 48  86  4.2 15.5 99.00 99.00 99.00 999 1007.6  27.6  29.3 999.0 99.0 99.00
2014 01 02 06 54 101  4.8  9.8 99.00 99.00 99.00 999 1007.7  27.6  29.2 999.0 99.0 99.00
2014 01 02 07 00 165  5.6  8.9 99.00 99.00 99.00 999 1007.4  27.5  29.0 999.0 99.0 99.00
2014 01 02 07 06 103  7.5 13.2 99.00 99.00 99.00 999 1007.7  27.5  29.2 999.0 99.0 99.00
2014 01 02 07 12  97  6.5 15.3 99.00 99.00 99.00 999 1007.6  27.4  29.3 999.0 99.0 99.00
2014 01 02 07 18 132  6.4 17.3 99.00 99.00 99.00 999 1007.7  25.6  29.2 999.0 99.0 99.00
2014 01 02 07 24 110  7.0 12.5 99.00 99.00 99.00 999 1007.9  27.2  29.1 999.0 99.0 99.00
2014 01 02 07 30 102  6.0 16.8 99.00 99.00 99.00 999 1007.7  27.5  29.2 999.0 99.0 99.00
2014 01 02 07 36  39  7.9 14.8 99.00 99.00 99.00 999 1007.9  27.5  29.2 999.0 99.0 99.00
2014 01 02 07 42 112  8.1 12.6 99.00 99.00 99.00 999 1007.7  27.3  29.2 999.0 99.0 99.00
2014 01 02 07 48 135  7.2 11.5 99.00 99.00 99.00 999 1007.7  26.3  29.2 999.0 99.0 99.00
2014 01 02 07 54 163  4.2 12.2 99.00 99.00 99.00 999 1007.8  26.3  29.2 999.0 99.0 99.00
2014 01 02 08 00 148  6.3 14.7 99.00 99.00 99.00 999 1007.7  26.7  29.2 999.0 99.0 99.00
2014 01 02 08 06 178  2.7 14.9 99.00 99.00 99.00 999 1008.0  26.7  29.2 999.0 99.0 99.00
2014 01 02 08 12 133  3.7 11.6 99.00 99.00 99.00 999 1008.2  27.1  29.2 999.0 99.0 99.00
2014 01 02 08 18 162  3.3  7.7 99.00 99.00 99.00 999 1008.1  27.0  29.2 999.0 99.0 99.00
2014 01 02 08 24 186  3.8  6.7 99.00 99.00 99.00 999 1008.2  27.1  29.1 999.0 99.0 99.00
2014 01 02 08 30 170  2.5  5.0 99.00 99.00 99.00 999 1008.2  26.8  28.7 999.0 99.0 99.00
2014 01 02 08 36 184  3.9  8.8 99.00 99.00 99.00 999 1008.2  27.1  28.7 999.0 99.0 99.00
2014 01 02 08 42 164  3.2  7.1 99.00 99.00 99.00 999 1008.3  26.9  28.8 999.0 99.0 99.00
2014 01 02 08 48 142  2.8  4.9 99.00 99.00 99.00 999 1008.3  27.1  29.2 999.0 99.0 99.00
2014 01 02 08 54 184  2.6  8.4 99.00 99.00 99.00 999 1008.3  27.3  28.9 999.0 99.0 99.00
2014 01 02 09 00 135  4.0  8.0 99.00 99.00 99.00 999 1008.4  27.4  29.1 999.0 99.0 99.00
2014 01 02 09 06 177  3.7  7.1 99.00 99.00 99.00 999 1008.3  27.3  28.6 999.0 99.0 99.00
2014 01 02 09 12 112  5.1  9.2 99.00 99.00 99.00 999 1008.4  27.5  28.6 999.0 99.0 99.00
2014 01 02 09 18 126  3.6  7.0 99.00 99.00 99.00 999 1008.4  27.5  28.7 999.0 99.0 99.00
2014 01 02 09 24 150  3.1  9.6 99.00 99.00 99.00 999 1008.5  27.5  29.0 999.0 99.0 99.00
2014 01 02 09 30 128  5.1 10.1 99.00 99.00 99.00 999 1008.5  27.6  29.1 999.0 99.0 99.00
2014 01 02 09 36 126  4.5 10.3 99.00 99.00 99.00 999 1008.4  27.6  29.2 999.0 99.0 99.00
2014 01 02 09 42 135  6.4 10.1 99.00 99.00 99.00 999 1008.5  27.4  29.2 999.0 99.0 99.00
2014 01 02 09 48 141  4.3  9.7 99.00 99.00 99.00 999 1008.6  27.4  29.3 999.0 99.0 99.00
2014 01 02 09 54 140  4.8 11.0 99.00 99.00 99.00 999 1008.6  27.5  29.3 999.0 99.0 99.00
2014 01 02 10 00 159  1.7 11.0 99.00 99.00 99.00 999 1008.8  27.5  29.2 999.0 99.0 99.00
2014 01 02 10 06 145  1.4  7.2 99.00 99.00 99.00 999 1008.7  27.5  28.9 999.0 99.0 99.00
2014 01 02 10 12 119  5.7 10.4 99.00 99.00 99.00 999 1008.6  27.5  29.1 999.0 99.0 99.00
2014 01 02 10 18 126  5.3  7.7 99.00 99.00 99.00 999 1008.7  27.5  29.0 999.0 99.0 99.00
2014 01 02 10 24 119  3.8 11.7 99.00 99.00 99.00 999 1008.7  27.7  28.7 999.0 99.0 99.00
2014 01 02 10 30 138  2.7  7.5 99.00 99.00 99.00 999 1008.6  27.7  28.8 999.0 99.0 99.00
2014 01 02 10 36 190  4.6 10.5 99.00 99.00 99.00 999 1008.4  27.7  28.7 999.0 99.0 99.00
2014 01 02 10 42 138  6.7 10.8 99.00 99.00 99.00 999 1008.4  27.7  28.6 999.0 99.0 99.00
2014 01 02 10 48 159  2.8  8.9 99.00 99.00 99.00 999 1008.4  27.7  28.6 999.0 99.0 99.00
2014 01 02 10 54 140  3.9  9.0 99.00 99.00 99.00 999 1008.2  27.7  28.6 999.0 99.0 99.00
2014 01 02 11 00 116  5.6 11.2 99.00 99.00 99.00 999 1008.2  27.8  28.7 999.0 99.0 99.00
2014 01 02 11 06 187  3.8 10.7 99.00 99.00 99.00 999 1008.1  27.8  28.7 999.0 99.0 99.00
2014 01 02 11 12 186  4.9  9.7 99.00 99.00 99.00 999 1007.9  27.8  28.9 999.0 99.0 99.00
2014 01 02 11 18 105  6.3 11.1 99.00 99.00 99.00 999 1007.8  27.7  29.1 999.0 99.0 99.00
2014 01 02 11 24  95  5.5  7.3 99.00 99.00 99.00 999 1008.0  27.4  28.9 999.0 99.0 99.00
2014 01 02 11 30 149  2.6  8.0 99.00 99.00 99.00 999 1007.6  27.2  28.5 999.0 99.0 99.00
2014 01 02 11 36 166  8.6 14.1 99.00 99.00 99.00 999 1007.5  27.0  28.6 999.0 99.0 99.00
2014 01 02 11 42 116 13.0 21.2 99.00 99.00 99.00 999 1007.6  26.5  28.6 999.0 99.0 99.00
2014 01 02 11 48 124  9.0 19.5 99.00 99.00 99.00 999 1007.6  26.2  29.0 999.0 99.0 99.00
2014 01 02 11 54 160  5.4 15.6 99.00 99.00 99.00 999 1007.8  25.9  29.1 999.0 99.0 99.00
2014 01 02 12 00 130  7.6 11.4 99.00 99.00 99.00 999 1007.6  25.8  28.9 999.0 99.0 99.00
2014 01 02 12 06 189  4.4  8.6 99.00 99.00 99.00 999 1007.6  25.4  29.0 999.0 99.0 99.00
2014 01 02 12 12 111  3.3  6.1 99.00 99.00 99.00 999 1007.5  25.8  28.8 999.0 99.0 99.00
2014 01 02 12 18 190  2.9  5.8 99.00 99.00 99.00 999 1007.4  25.7  28.8 999.0 99.0 99.00
2014 01 02 12 24 141  6.2 10.9 99.00 99.00 99.00 999 1007.2  26.0  28.6 999.0 99.0 99.00
2014 01 02 12 30 130  5.0 11.5 99.00 99.00 99.00 999 1007.2  26.2  28.4 999.0 99.0 99.00
2014 01 02 12 36 131  6.0  7.7 99.00 99.00 99.00 999 1007.0  26.4  28.4 999.0 99.0 99.00
2014 01 02 12 42 159  2.2  7.4 99.00 99.00 99.00 999 1007.0  26.6  28.5 999.0 99.0 99.00
2014 01 02 12 48 155  4.0  5.7 99.00 99.00 99.00 999 1006.8  26.5  28.4 999.0 99.0 99.00
2014 01 02 12 54 161  4.4  9.5 99.00 99.00 99.00 999 1006.8  26.7  28.3 999.0 99.0 99.00
2014 01 02 13 00 138  4.6  8.8 99.00 99.00 99.00 999 1006.7  26.9  28.6 999.0 99.0 99.00
2014 01 02 13 06 158  4.0 10.4 99.00 99.00 99.00 999 1006.7  27.1  28.3 999.0 99.0 99.00
2014 01 02 13 12 105  2.2  6.8 99.00 99.00 99.00 999 1006.7  27.0  28.7 999.0 99.0 99.00
2014 01 02 13 18 136  6.3  9.7 99.00 99.00 99.00 999 1006.6  27.1  28.7 999.0 99.0 99.00
2014 01 02 13 24 110  4.7  7.5 99.00 99.00 99.00 999 1006.6  27.1  28.8 999.0 99.0 99.00
2014 01 02 13 30 117  6.1  9.5 99.00 99.00 99.00 999 1006.5  27.2  28.5 999.0 99.0 99.00
2014 01 02 13 36 180  3.6  9.7 99.00 99.00 99.00 999 1006.5  27.2  28.5 999.0 99.0 99.00
2014 01 02 13 42 181  3.1  4.6 99.00 99.00 99.00 999 1006.4  27.3  28.3 999.0 99.0 99.00
2014 01 02 13 48 134  5.5  9.0 99.00 99.00 99.00 999 1006.3  27.3  28.5 999.0 99.0 99.00
2014 01 02 13 54 114  3.6 11.0 99.00 99.00 99.00 999 1006.3  27.4  28.6 999.0 99.0 99.00
2014 01 02 14 00 152  1.8 13.2 99.00 99.00 99.00 999 1006.2  27.3  28.4 999.0 99.0 99.00
2014 01 02 14 06 153  3.5  8.6 99.00 99.00 99.00 999 1006.3  27.4  28.6 999.0 99.0 99.00
2014 01 02 14 12 147  4.6  7.8 99.00 99.00 99.00 999 1006.3  27.5  28.8 999.0 99.0 99.00
2014 01 02 14 18 147  5.5 10.4 99.00 99.00 99.00 999 1006.2  27.5  28.9 999.0 99.0 99.00
2014 01 02 14 24 154  3.8 10.8 99.00 99.00 99.00 999 1006.3  27.5  29.0 999.0 99.0 99.00
2014 01 02 14 30 115  5.6  8.4 99.00 99.00 99.00 999 1006.2  27.5  29.1 999.0 99.0 99.00
2014 01 02 14 36 139  4.2  7.8 99.00 99.00 99.00 999 1006.2  27.4  29.1 999.0 99.0 99.00
2014 01 02 14 42 118  6.2  9.7 99.00 99.00 99.00 999 1006.3  27.5  29.0 999.0 99.0 99.00
2014 01 02 14 48 122  4.5  9.4 99.00 99.00 99.00 999 1006.2  27.4  29.1 999.0 99.0 99.00
2014 01 02 14 54 173  3.9  9.8 99.00 99.00 99.00 999 1006.3  27.6  29.2 999.0 99.0 99.00
2014 01 02 15 00 123  5.6  9.2 99.00 99.00 99.00 999 1006.2  27.5  29.2 999.0 99.0 99.00
2014 01 02 15 06 121  6.9 10.1 99.00 99.00 99.00 999 1006.3  27.5  29.2 999.0 99.0 99.00
2014 01 02 15 12 145  5.8  9.0 99.00 99.00 99.00 999 1006.2  27.5  29.1 999.0 99.0 99.00
2014 01 02 15 18 132  6.7  9.1 99.00 99.00 99.00 999 1006.2  27.5  29.2 999.0 99.0 99.00
2014 01 02 15 24 126  3.7 10.8 99.00 99.00 99.00 999 1006.3  27.5  29.2 999.0 99.0 99.00
2014 01 02 15 30 156  1.9  7.3 99.00 99.00 99.00 999 1006.3  27.5  29.2 999.0 99.0 99.00
2014 01 02 15 36  91  1.7  4.4 99.00 99.00 99.00 999 1006.2  27.5  29.2 999.0 99.0 99.00
2014 01 02 15 42  92  2.0  5.5 99.00 99.00 99.00 999 1006.2  27.6  29.3 999.0 99.0 99.00
2014 01 02 15 48  67  6.1  9.5 99.00 99.00 99.00 999 1006.6  26.7  29.2 999.0 99.0 99.00
2014 01 02 15 54  84  6.1 13.8 99.00 99.00 99.00 999 1006.9  25.9  29.2 999.0 99.0 99.00
2014 01 02 16 00 132  4.5 10.4 99.00 99.00 99.00 999 1006.9  25.7  29.2 999.0 99.0 99.00
2014 01 02 16 06 254  2.3  9.1 99.00 99.00 99.00 999 1006.7  25.6  29.2 999.0 99.0 99.00
2014 01 02 16 12 136  3.1  7.9 99.00 99.00 99.00 999 1006.7  26.0  29.2 999.0 99.0 99.00
2014 01 02 16 18 127  3.9  9.5 99.00 99.00 99.00 999 1006.6  26.6  29.2 999.0 99.0 99.00
2014 01 02 16 24 146  5.0  9.8 99.00 99.00 99.00 999 1006.6  26.7  29.2 999.0 99.0 99.00
2014 01 02 16 30 167  3.6  7.2 99.00 99.00 99.00 999 1006.6  26.6  29.2 999.0 99.0 99.00
2014 01 02 16 36 138  4.4  9.5 99.00 99.00 99.00 999 1006.7  27.0  29.2 999.0 99.0 99.00
2014 01 02 16 42 136  4.6  7.7 99.00 99.00 99.00 999 1006.8  27.1  29.2 999.0 99.0 99.00
2014 01 02 16 48 121  6.3 10.5 99.00 99.00 99.00 999 1006.8  27.3  29.2 999.0 99.0 99.00
2014 01 02 16 54  70  5.0  8.1 99.00 99.00 99.00 999 1007.1  27.6  29.2 999.0 99.0 99.00
2014 01 02 17 00  53  1.5  8.9 99.00 99.00 99.00 999 1007.1  27.7  29.2 999.0 99.0 99.00
2014 01 02 17 06  77  2.1  5.1 99.00 99.00 99.00 999 1007.2  27.7  29.2 999.0 99.0 99.00
2014 01 02 17 12  33  3.5  7.7 99.00 99.00 99.00 999 1007.2  27.8  29.2 999.0 99.0 99.00
2014 01 02 17 18  99  5.8  8.9 99.00 99.00 99.00 999 1007.4  27.8  29.2 999.0 99.0 99.00
2014 01 02 17 24 103  3.7  6.0 99.00 99.00 99.00 999 1007.3  27.7  29.2 999.0 99.0 99.00
2014 01 02 17 30 127  4.4  6.7 99.00 99.00 99.00 999 1007.4  27.8  29.2 999.0 99.0 99.00
2014 01 02 17 36  46  2.5  5.9 99.00 99.00 99.00 999 1007.4  27.7  29.2 999.0 99.0 99.00
2014 01 02 17 42 109  3.6  8.1 99.00 99.00 99.00 999 1007.5  26.4  29.2 999.0 99.0 99.00
2014 01 02 17 48 110  6.9 13.0 99.00 99.00 99.00 999 1007.7  26.6  29.2 999.0 99.0 99.00
2014 01 02 17 54 122  5.3  9.0 99.00 99.00 99.00 999 1007.7  26.7  29.2 999.0 99.0 99.00
2014 01 02 18 00 140  4.9  8.0 99.00 99.00 99.00 999 1007.7  26.9  29.2 999.0 99.0 99.00
2014 01 02 18 06 112  5.7 12.1 99.00 99.00 99.00 999 1007.8  27.2  29.2 999.0 99.0 99.00
2014 01 02 18 12 128  5.6  8.2 99.00 99.00 99.00 999 1007.7  27.2  29.2 999.0 99.0 99.00
2014 01 02 18 18  82  3.7  7.4 99.00 99.00 99.00 999 1007.8  27.4  29.2 999.0 99.0 99.00
2014 01 02 18 24 139  4.7  8.3 99.00 99.00 99.00 999 1007.7  27.6  29.2 999.0 99.0 99.00
2014 01 02 18 30  24  7.6 11.7 99.00 99.00 99.00 999 1007.8  28.1  29.2 999.0 99.0 99.00
2014 01 02 18 36  64  4.4 10.0 99.00 99.00 99.00 999 1007.9  28.0  29.2 999.0 99.0 99.00
2014 01 02 18 42  95  4.9  7.8 99.00 99.00 99.00 999 1007.9  27.9  29.2 999.0 99.0 99.00
2014 01 02 18 48  85  1.8  7.9 99.00 99.00 99.00 999 1007.9  28.0  29.2 999.0 99.0 99.00
2014 01 02 18 54  68  3.7  8.8 99.00 99.00 99.00 999 1007.9  28.1  29.2 999.0 99.0 99.00
2014 01 02 19 00  92  2.8 11.1 99.00 99.00 99.00 999 1007.9  28.0  29.2 999.0 99.0 99.00
2014 01 02 19 06  89  5.2  7.8 99.00 99.00 99.00 999 1008.0  28.0  29.2 999.0 99.0 99.00
2014 01 02 19 12  40  3.7 12.4 99.00 99.00 99.00 999 1007.9  28.1  29.2 999.0 99.0 99.00
2014 01 02 19 18  84  4.6  7.4 99.00 99.00 99.00 999 1007.8  27.9  29.2 999.0 99.0 99.00
2014 01 02 19 24  66  4.4  8.0 99.00 99.00 99.00 999 1007.9  27.9  29.2 999.0 99.0 99.00
2014 01 02 19 30  29  4.0  9.3 99.00 99.00 99.00 999 1007.9  28.0  29.2 999.0 99.0 99.00
2014 01 02 19 36  68  4.6  8.8 99.00 99.00 99.00 999 1007.9  28.0  29.1 999.0 99.0 99.00
2014 01 02 19 42  31  4.2 10.2 99.00 99.00 99.00 999 1007.7  27.9  29.0 999.0 99.0 99.00
2014 01 02 19 48 104  4.9  8.4 99.00 99.00 99.00 999 1007.9  27.8  29.0 999.0 99.0 99.00
2014 01 02 19 54  92  5.1  9.1 99.00 99.00 99.00 999 1007.9  27.7  29.2 999.0 99.0 99.00
2014 01 02 20 00 104  6.6 11.4 99.00 99.00 99.00 999 1007.8  27.9  29.1 999.0 99.0 99.00
2014 01 02 20 06  95  4.8 10.2 99.00 99.00 99.00 999 1007.8  28.0  29.1 999.0 99.0 99.00
2014 01 02 20 12  49  3.9 11.1 99.00 99.00 99.00 999 1007.8  28.1  29.2 999.0 99.0 99.00
2014 01 02 20 18  84  4.8  7.9 99.00 99.00 99.00 999 1007.8  27.8  29.2 999.0 99.0 99.00
2014 01 02 20 24 104  6.7 11.4 99.00 99.00 99.00 999 1007.6  27.7  29.2 999.0 99.0 99.00
2014 01 02 20 30  99  8.8 13.7 99.00 99.00 99.00 999 1007.6  27.5  28.7 999.0 99.0 99.00
2014 01 02 20 36 158  3.0 11.1 99.00 99.00 99.00 999 1007.6  27.3  28.9 999.0 99.0 99.00
2014 01 02 20 42 132  3.7  9.4 99.00 99.00 99.00 999 1007.5  27.1  29.2 999.0 99.0 99.00
2014 01 02 20 48 135  4.7 11.8 99.00 99.00 99.00 999 1007.3  26.9  28.6 999.0 99.0 99.00
2014 01 02 20 54 145  3.2  5.3 99.00 99.00 99.00 999 1007.5  26.6  29.2 999.0 99.0 99.00
2014 01 02 21 00 197  1.9  6.4 99.00 99.00 99.00 999 1007.5  26.7  29.1 999.0 99.0 99.00
2014 01 02 21 06 155  3.7  4.9 99.00 99.00 99.00 999 1007.5  26.8  29.0 999.0 99.0 99.00
2014 01 02 21 12 155  3.0  4.4 99.00 99.00 99.00 999 1007.4  26.4  29.1 999.0 99.0 99.00
2014 01 02 21 18 181  4.5  6.7 99.00 99.00 99.00 999 1007.4  26.2  29.1 999.0 99.0 99.00
2014 01 02 21 24 237  1.5  5.5 99.00 99.00 99.00 999 1007.6  26.2  29.1 999.0 99.0 99.00
2014 01 02 21 30 190  5.1  9.7 99.00 99.00 99.00 999 1007.6  26.1  29.1 999.0 99.0 99.00
2014 01 02 21 36 166  2.1  9.6 99.00 99.00 99.00 999 1007.6  26.2  29.1 999.0 99.0 99.00
2014 01 02 21 42 180  2.7  5.0 99.00 99.00 99.00 999 1007.7  26.0  29.1 999.0 99.0 99.00
2014 01 02 21 48 237  2.6  7.2 99.00 99.00 99.00 999 1007.5  26.1  29.1 999.0 99.0 99.00
